scrubbed_family,scrubbed_species_binomial,latitude,longitude,date_collected,datasource,custodial_institution_codes,collection_code
Phytolaccaceae,Phytolacca americana,39.349842,-93.990525,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.235596,-99.817804,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,32.019338,-89.120363,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,40.1947,-92.5831,7/20/1957,MO,NEMO,NA
Phytolaccaceae,Phytolacca americana,39.638345,-88.616794,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.03267923,-83.25327779,1/1/1996,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,30.33415,-81.648509,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,NA,NA,9/7/1978,TRT,Royal Ontario Museum,TRT
Phytolaccaceae,Phytolacca americana,33.170291,-92.594441,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.922928,-83.25888,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,39.379536,-96.333887,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,36.043667,-79.39844,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,36.16874613,-78.44637619,8/18/2007,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,38.85833,-77.065,8/9/1940,GBIF,US,Botany
Phytolaccaceae,Phytolacca americana,31.5169,-110.7914,9/3/1977,ARIZ,NA,NA
Phytolaccaceae,Phytolacca americana,39.340855,-91.171216,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,34.740659,-88.24331,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,32.466262,-104.2984,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,36.409127,-80.229627,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.241504,-77.642804,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.57476357,-81.70419561,7/14/2001,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,39.776155,-96.018778,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.348981,-83.832761,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.9937,-95.1933,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,35.82624077,-81.90101885,7/28/1992,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,33.76155709,-80.70375817,8/5/1996,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,39.052324,-84.150453,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.555669,-82.748301,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,27.340557,-81.342583,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,34.7701,-92.310815,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,36.5819445,-89.5486111,7/3/1971,MO,SEMO,NA
Phytolaccaceae,Phytolacca americana,37.7182,-95.1607,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,43.000525,-78.194557,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,26.146138,-80.452893,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,32.296274,-92.55379,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.1551,-97.8385,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,39.6379,-95.8999,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,39.646103,-121.802048,NA,GBIF,UCJEPS,JEPS
Phytolaccaceae,Phytolacca americana,41.644107,-85.000493,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.053532,-89.572246,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,36.79222,-94.36277,7/6/2005,MO,MO,NA
Phytolaccaceae,Phytolacca americana,37.0468,-94.6302,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,37.304,-95.5195,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,39.5304,-95.2526,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,-23.975556,-47.090278,2/1/2007,SpeciesLink,IF,SPSF
Phytolaccaceae,Phytolacca americana,38.1432,-94.7574,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,39.745,-96.3252,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,38.95229,-77.04653,6/16/1997,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,34.858644,-94.063491,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.5435,-96.6963,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,38.858,-92.458,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,35.84883162,-78.72659476,7/17/2007,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,33.76965038,-80.72591773,7/24/1996,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,30.610692,-81.767656,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.781448,-97.647797,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,-10.25,-63.333333,1/1/1979,SpeciesLink,INPA,INPA-Herbario
Phytolaccaceae,Phytolacca americana,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,29.899078,-91.063961,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,34.089827,-93.989511,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,34.22526,-90.597271,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,40.09624217,-75.45832781,7/31/2000,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,38.57905,-78.3036,6/27/2002,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,33.80923884,-80.86172753,8/21/1996,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,34.59908091,-78.24786445,6/24/2004,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,38.4205,-94.7903,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,34.877376,-88.576325,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.137053,-84.063943,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.73145556,-78.29970556,6/13/2001,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,34.260273,-78.665189,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,33.463242,-92.168367,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,39.617418,-85.468939,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.85694603,-76.89930037,7/16/2004,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,38.6263,-97.9818,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,34.7335,-89.3357,5/18/2002,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,35.793988,-80.21205,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.2991,-93.288478,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,40.410872,-91.742061,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,39.917,-83.783722,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.82624077,-81.90101885,7/28/1992,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,39.3751,-93.0222,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,39.35,-94.931,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,39.2043,-96.3235,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,35.4,-82.2,7/5/1998,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,38.9878,-95.2108,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,38.649152,-88.919347,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.254806,-91.74579,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,36.25502458,-79.7573616,7/11/2006,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,37.894,-95.7705,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,37.672354,-93.020438,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.17927778,-78.76875556,5/23/2001,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,37.0944,-89.5042,6/21/2007,MO,SEMO,NA
Phytolaccaceae,Phytolacca americana,29.793601,-91.784931,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,43.0066,-76.196101,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,32.603902,-92.66315,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,36.46263842,-81.34376116,9/5/2000,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.92507926,-82.95521315,9/28/2000,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,37.480515,-90.343166,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.28194,-86.647558,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,40.790224,-89.759057,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.1957,-95.7445,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,38.7302088,-93.28760819,7/4/1967,MO,UMO,NA
Phytolaccaceae,Phytolacca americana,35.287913,-83.144428,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.7832,-97.6488,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,41.498752,-81.172537,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.6238,-96.7823,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,42.4,-71.88333333,10/14/1997,GBIF,Acadia University,CBU
Phytolaccaceae,Phytolacca americana,31.440565,-91.639577,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,33.82750549,-80.83915099,7/28/1996,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,36.622485,-94.353666,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,34.545966,-93.66019,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.189342,-95.741752,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,40.84583,-74.37666,8/28/1962,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,41.80833,-72.24944,9/29/1973,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,-34.14,-58.89,NA,GBIF,SI,HERB
Phytolaccaceae,Phytolacca americana,38.97833,-76.4925,8/18/1913,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,31.676283,-92.158273,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.212638,-90.314064,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,31.968396,-81.085242,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.58916,-73.44611,8/27/1981,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,36.214554,-89.783351,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,42.29666,-71.12388,9/24/2008,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,39.8592,-95.0518,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,41.2,-73.76638,9/14/1969,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,30.797108,-85.212767,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.85703353,-76.89832798,7/16/2004,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,32.579177,-93.879918,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.5284,-94.6211,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,40.775,-74.48305,8/4/1991,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,NA,NA,8/8/1914,GBIF,S,S-Vascular
Phytolaccaceae,Phytolacca americana,41.88527,-72.26138,9/16/1973,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,26.641412,-80.437015,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.99806,-77.28861,7/4/1913,GBIF,US,Botany
Phytolaccaceae,Phytolacca americana,41.71055,-72.20861,7/20/1990,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,38.99806,-77.28861,7/4/1913,GBIF,US,Botany
Phytolaccaceae,Phytolacca americana,38.6486,-97.8153,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,36.07295346,-78.40807846,8/17/2007,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,36.4336918,-76.67401581,7/19/2006,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,37.7809,-96.8378,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,41.891838,-84.068778,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.406175,-76.153167,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.1,-82.9,7/8/2000,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,38.686623,-96.643488,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.986,-95.2502,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,42.45,-71.88333333,10/17/1997,GBIF,Acadia University,CBU
Phytolaccaceae,Phytolacca americana,32.061723,-93.735952,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.659931,-92.594732,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,36.712987,-93.831493,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,40.810093,-90.926393,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,28.300958,-82.43857,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.686821,-85.744206,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,NA,NA,8/26/1981,TRT,Royal Ontario Museum,TRT
Phytolaccaceae,Phytolacca americana,38.347421,-98.200298,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.168,-100.444,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,39.823136,-85.77103,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.70111,-72.67,10/22/1988,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,38.456092,-85.123011,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,33.953221,-91.733936,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.84781465,-78.72620308,7/16/2007,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,40.478996,-93.016703,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,NA,NA,10/10/1946,GBIF,S,S-Vascular
Phytolaccaceae,Phytolacca americana,35.87925917,-78.02149948,8/9/2007,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,31.1965,-92.535963,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.6007,-95.1316,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,38.6963,-95.7219,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,39.66648,-94.806022,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.8749,-78.2097,9/27/2000,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,31.547579,-81.913264,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,39.333812,-82.046097,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.7688,-95.6665,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,36.07085397,-82.38044452,6/19/2000,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,40.11416513,-93.5666952,8/22/1937,MO,UMO,NA
Phytolaccaceae,Phytolacca americana,26.082939,-81.400686,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.79222,-77.83917,8/29/1962,GBIF,US,Botany
Phytolaccaceae,Phytolacca americana,31.564423,-89.823388,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,40.95555,-74.6325,7/20/1997,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,40.51565,-85.65444,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.642089,-85.426159,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,33.7688551,-80.70545334,7/25/1996,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,36.256365,-77.656287,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,33.76190248,-80.7048757,8/5/1996,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,35.93441837,-77.12854539,7/13/2004,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,39.75083,-121.84361,8/1/2006,GBIF,GZU,Herbarium GZU
Phytolaccaceae,Phytolacca americana,41.2833,-88.4167,10/9/1971,GBIF,F,Botany
Phytolaccaceae,Phytolacca americana,35.668083,-82.44225,8/13/2011,GBIF,E,E
Phytolaccaceae,Phytolacca americana,37.4238,-95.2005,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,29.35745,-82.60331667,11/11/2000,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,38.82,-90.34611,6/27/1968,MO,MO,NA
Phytolaccaceae,Phytolacca americana,35.5447,-99.7308,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,43.323867,-78.793919,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,31.592719,-92.559572,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,39.788908,-95.147708,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,36.735535,-83.672646,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.5875,-94.7458,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,39.195672,-86.228533,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.486406,-77.684095,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.76416,-72.43805,7/11/1993,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,39.1439027,-92.6981877,9/14/1969,MO,UMO,NA
Phytolaccaceae,Phytolacca americana,38.82,-90.34611,6/27/1968,MO,MO,NA
Phytolaccaceae,Phytolacca americana,36.774397,-91.887321,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,29.585858,-83.193638,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,32.11,-104.471,7/21/1990,GBIF,UNM,Herb
Phytolaccaceae,Phytolacca americana,39.987655,-94.800896,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,32.370651,-91.242787,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.091279,-85.06417,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.17583,-73.27194,1890-07-19,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,38.64402778,-78.31806667,9/6/2001,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,35.902682,-82.310012,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,33.612986,-89.282406,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.17583,-73.27194,1894-08-11,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,36.059078,-76.963026,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,24.517,-98.95,6/17/1987,GBIF,IEA-UAT,UAT
Phytolaccaceae,Phytolacca americana,39.1844,-95.0307,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,20.84,-98.718,4/4/1987,GBIF,IEB,IEB
Phytolaccaceae,Phytolacca americana,21.125,-99.527,7/25/1988,GBIF,IEB,IEB
Phytolaccaceae,Phytolacca americana,41.905,-72.70194,7/27/1998,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,27.194506,-82.369354,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.34583,-72.02972,6/29/1978,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,41.85,-87.65,1897-08-17,GBIF,F,Botany
Phytolaccaceae,Phytolacca americana,38.67355556,-78.32407778,5/29/2001,VegBank,NA,NA
Phytolaccaceae,Phytolacca americana,40.225637,-85.398211,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.71987,-70.250838,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,42.45,-71.88333333,10/17/1997,ACAD,ACAD,CBU
Phytolaccaceae,Phytolacca americana,36.078542,-78.284402,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.856089,-94.850608,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.8333,-87.85,6/26/1993,GBIF,F,Botany
Phytolaccaceae,Phytolacca americana,18.728,-97.07,11/5/1983,GBIF,IEB,IEB
Phytolaccaceae,Phytolacca americana,41.27944,-73.02583,8/3/1993,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,34.779637,-90.780318,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.468895,-89.256074,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.8846,-95.5414,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,42.36666,-71.93333,8/9/1913,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,42.042051,-89.319793,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.62138,-72.74555,6/30/1971,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,39.81009,-74.54999,8/17/2004,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,41.80916,-72.25361,8/2/1990,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,39.875728,-74.669233,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.81111,-72.2525,6/6/2009,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,32.748714,-81.61441,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.831897,-89.908267,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.029498,-92.771901,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,39.647881,-90.478283,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.74194,-94.33416,7/2/1988,MO,MO,NA
Phytolaccaceae,Phytolacca americana,19.147,-97.188,3/18/1986,GBIF,IEB,IEB
Phytolaccaceae,Phytolacca americana,44.413442,-69.766433,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,20.785,-98.725,2/27/1992,GBIF,IEB,IEB
Phytolaccaceae,Phytolacca americana,38.08722,-90.68138,8/23/2001,MO,MO,NA
Phytolaccaceae,Phytolacca americana,31.48746,-110.9467,8/1/1969,GBIF,Herbarium,ARIZ
Phytolaccaceae,Phytolacca americana,42.639454,-77.104974,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,35.93347901,-77.17338721,8/12/2004,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,37.772639,-86.431147,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.8764,-95.2479,NA,GBIF,KU,KANU
Phytolaccaceae,Phytolacca americana,38.8806,-89.43616,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.85,-87.65,9/19/1906,GBIF,F,Botany
Phytolaccaceae,Phytolacca americana,39.678973,-87.747173,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,37.871789,-84.582333,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,38.023,-87.583527,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.79083,-72.21333,8/4/1903,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,41.47611,-73.23694,8/8/1995,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,39.8375,-77.555,8/20/1914,GBIF,UConn,CONN
Phytolaccaceae,Phytolacca americana,40.094838,-95.21343,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.4333,-87.9667,8/2/1953,GBIF,F,Botany
Phytolaccaceae,Phytolacca americana,35.36539997,-82.91560807,7/29/1993,CVS,NA,NA
Phytolaccaceae,Phytolacca americana,40.157695,-90.609148,NA,GBIF,USDA NRCS,USDA Plants
Phytolaccaceae,Phytolacca americana,41.35972,-72.63666,1874-08-11,GBIF,UConn,CONN
